,id_visitor,SessionLength,NumSessions,MeanSessionLength,SearchesPerSession,MessagesPerSearch,RequestsPerSearch,requestsentbinary,messagesentbinary,searchbinary
0,0331fa39-455f-4f47-9db2-18ce37ee90e4,14703.0,22,0 days 00:11:08.318181818,0.318181818182,0.0,0.0,0,0,1
1,04862ee0-26d8-4f8b-a69d-9a5821d08021,3297.0,23,0 days 00:02:23.347826086,0.217391304348,0.2,0.0,0,1,1
2,04b8e876-3afc-41cf-aff9-50b64b4e2ae3,32034.0,45,0 days 00:11:51.866666666,0.4,0.722222222222,0.166666666667,1,1,1
3,060a3cd7-a494-4b49-8551-c22c8caacbd7,16125.0,25,0 days 00:10:45.000000000,0.16,2.25,0.25,1,1,1
4,06984869-ca80-40f2-b9ed-09676d178a80,17503.0,35,0 days 00:08:20.085714285,0.142857142857,1.6,0.0,0,1,1
5,07eac4b7-4750-4b5d-b28a-fda177e63639,3762.0,2,0 days 00:31:21.000000000,0.5,1.0,0.0,0,1,1
6,0a02ba2f-e7dc-4242-bde2-def3ea2a59b0,49791.0,85,0 days 00:09:45.776470588,0.305882352941,0.307692307692,0.153846153846,1,1,1
7,0a0c565a-f147-4fa6-955b-ef80374b3dbc,7714.0,13,0 days 00:09:53.384615384,0.0,inf,inf,1,1,0
8,0efe4fb3877e9ff12a05fa4ffe1a9531ff5143ea,7295.0,3,0 days 00:40:31.666666666,0.0,,,0,0,0
9,102add08a1cbe9a8e31231911b6520987aac100b,65.0,1,0 days 00:01:05.000000000,0.0,,,0,0,0
10,11471155-e21a-4b7a-ba2a-ade4bc631a7f,13183.0,25,0 days 00:08:47.320000000,0.12,3.33333333333,0.333333333333,1,1,1
11,1371175144_wwCCVYK9BT4Z5mCp,1435.0,5,0 days 00:04:47.000000000,0.2,0.0,0.0,0,0,1
12,1379147694_YnPRK5kZgEyoimpq,1600.0,3,0 days 00:08:53.333333333,0.333333333333,0.0,0.0,0,0,1
13,1384756536_VtJGMxb6jj/Z5Yrl,500.0,2,0 days 00:04:10.000000000,0.0,,,0,0,0
14,1385529313_X3mFkF+I5m3xa82J,4.0,1,0 days 00:00:04.000000000,0.0,,,0,0,0
15,1387877243_s8/QmUxw28xqrUKs,183.0,1,0 days 00:03:03.000000000,1.0,0.0,0.0,0,0,1
16,1391841583_VgYEDM/F0Wb8uCFC,3373.0,18,0 days 00:03:07.388888888,0.0,,,0,0,0
17,1392950902_uFXwwQ++pXXl9VTd,1074.0,2,0 days 00:08:57.000000000,1.0,0.0,0.0,0,0,1
18,1394319268_NUrIMT78ijJfpnPW,104.0,1,0 days 00:01:44.000000000,0.0,,,0,0,0
19,1394876077_1kvNhvYwFx5mO/ju,4748.0,9,0 days 00:08:47.555555555,0.777777777778,0.0,0.0,0,0,1
20,1394916311_bVrUShme5Ph/rIv9,470.0,1,0 days 00:07:50.000000000,0.0,,,0,0,0
21,1395543835_I1SHGem4BQQmyRlD,1482.0,2,0 days 00:12:21.000000000,1.0,0.0,0.0,0,0,1
22,1396818465_3A6tSa6kwevlhGJ5,168.0,1,0 days 00:02:48.000000000,0.0,,,0,0,0
23,1397542737_tLarsEyYpWonsVi9,1830.0,5,0 days 00:06:06.000000000,0.4,0.0,0.0,0,0,1
24,1398159643_YC6+CxqTvx9xCOhJ,7564.0,6,0 days 00:21:00.666666666,0.833333333333,0.0,0.0,0,0,1
25,1398578493_19OLeFDlbjoKFABc,46.0,5,0 days 00:00:09.200000000,0.0,,,0,0,0
26,1398658204_YiyxsJiHF1NeZH4B,16.0,2,0 days 00:00:08.000000000,0.0,,,0,0,0
27,1399096437_87FFE3/t2sd346iM,1289.0,6,0 days 00:03:34.833333333,0.0,,,0,0,0
28,1400407570_Jb45iQe/2yGSc6My,172.0,1,0 days 00:02:52.000000000,1.0,0.0,0.0,0,0,1
29,1400714052_8FcrLB4WJmk84/iq,198.0,1,0 days 00:03:18.000000000,0.0,,,0,0,0
30,1400819463_plZOSWyKx74R/owT,0.0,1,0 days 00:00:00.000000000,1.0,0.0,0.0,0,0,1
31,1400917768_950x8jytEikdB3RG,1533.0,5,0 days 00:05:06.600000000,0.0,,,0,0,0
32,1400994163_muF8gP9hbVwS9wLo,29.0,1,0 days 00:00:29.000000000,0.0,,,0,0,0
33,1401244881_h2/Az530Ky3F+1E/,222.0,3,0 days 00:01:14.000000000,0.0,,,0,0,0
34,1401339153_7JAZGVeyWNwujJzY,220.0,3,0 days 00:01:13.333333333,0.333333333333,0.0,0.0,0,0,1
35,1401611246_/nQNAbOdclVx/2NX,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
36,1401691402_3cn5E0P7aGbOdLGv,651.0,3,0 days 00:03:37.000000000,0.666666666667,0.0,0.0,0,0,1
37,1401709213_RMGFYUfOraH4Yt43,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
38,1401714003_4w6nEgTDqZZrVhvP,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
39,1401838398_mPLNpepTq0YbjVNO,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
40,1401843834_CM4f0/ByxYpJIqHf,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
41,1401878466_VrBEpjsKRVqJHM6R,1582.0,4,0 days 00:06:35.500000000,0.0,,,0,0,0
42,1401886047_X0gs+onCh0croP6x,115.0,2,0 days 00:00:57.500000000,0.0,,,0,0,0
43,1402000477_ckiwtg7DECyAlO+R,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
44,1402016351_khtM61N54ieA84eE,31.0,1,0 days 00:00:31.000000000,0.0,,,0,0,0
45,1402053959_uU279dq8Urt0Igu2,4976.0,15,0 days 00:05:31.733333333,0.266666666667,0.0,0.0,0,0,1
46,1402078138_9rkW9462VjeRz0lh,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
47,1402128624_45Eg6vevvwg1jDAo,78.0,1,0 days 00:01:18.000000000,0.0,,,0,0,0
48,1402292065_+neqBiVuLlF8nQXc,1132.0,4,0 days 00:04:43.000000000,0.0,,,0,0,0
49,1402299987_ryA1NRUMjnFWFJCR,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
50,1402317918_n03ux+V5QbO4FCqU,225.0,2,0 days 00:01:52.500000000,0.0,,,0,0,0
51,1402487121_SCp5BKziAa2OieO2,1.0,1,0 days 00:00:01.000000000,0.0,,,0,0,0
52,1402561744_h9D/vQ8fFCB3mtW/,3.0,2,0 days 00:00:01.500000000,0.0,,,0,0,0
53,1402691314_Gbt2yDmx37IFECTM,5536.0,11,0 days 00:08:23.272727272,0.545454545455,0.0,0.0,0,0,1
54,1402793942_9XP2IgDBfyBdM1Va,928.0,1,0 days 00:15:28.000000000,0.0,,,0,0,0
55,1402887608_qG048ODBPd4BWAwo,0.0,1,0 days 00:00:00.000000000,1.0,0.0,0.0,0,0,1
56,1403061233_L4DxhbY6Hc1+Z2X9,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
57,1403068291_GqYOtOfZF1a4rBX4,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
58,1403167384_BQm8g7123qvk5Ttm,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
59,1403223542_zZLbF/uGYG0oIoFR,143.0,1,0 days 00:02:23.000000000,1.0,0.0,0.0,0,0,1
60,1403331959_x6TI1Bq3n2jItLsM,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
61,1403424499_IBfGHcPfkNzIOwSO,267.0,1,0 days 00:04:27.000000000,1.0,0.0,0.0,0,0,1
62,1403490748_V+EGQuaRX/e5BQmT,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
63,1403527412_Y0kjb3UqjNKhy4MA,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
64,1403605794_JK+uYfOYrAxTjard,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
65,1403758970_kic9AZ+g8f21Taqq,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
66,1403864481_FEcGK2wQoojx/o6r,12.0,2,0 days 00:00:06.000000000,0.0,,,0,0,0
67,1403864808_G0uvFBvlyCGonS0v,313.0,3,0 days 00:01:44.333333333,0.333333333333,0.0,0.0,0,0,1
68,1404045563_+vd0d6vjXi6gXWvm,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
69,1404163885_oAFxvb+vpzXVihBX,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
70,1404198250_iLcYxrInG1QLNrCG,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
71,1404212904_vuxqykoEBQObs18G,135.0,2,0 days 00:01:07.500000000,0.0,,,0,0,0
72,1404271074_H6lpUm5Ar6Q/cJKF,1000.0,1,0 days 00:16:40.000000000,1.0,0.0,0.0,0,0,1
73,1404343529_mkQHKWvPCWrFV/xL,732.0,2,0 days 00:06:06.000000000,0.0,,,0,0,0
74,1404344351_uEITatOITsn5wKEC,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
75,1404349115_fZ2L+D32EeyBTk9R,22.0,3,0 days 00:00:07.333333333,0.0,,,0,0,0
76,1404359501_b/Bl8j95OgEwLJDi,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
77,1404453910_ntWJbTsm4DgL2HLG,3006.0,12,0 days 00:04:10.500000000,0.0,,,0,0,0
78,1404510839_SKL2DCv+McWwb7hK,3.0,1,0 days 00:00:03.000000000,0.0,,,0,0,0
79,1404701356_Owk134FbxIM+9X8z,851.0,7,0 days 00:02:01.571428571,0.142857142857,0.0,0.0,0,0,1
80,1404775912_7nBt+M2Az3Ck+WFD,287.0,1,0 days 00:04:47.000000000,0.0,,,0,0,0
81,1404779002_ufpBjgW9J2obs9jG,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
82,1404800427_OwaTmBSPHZzIYplI,178.0,1,0 days 00:02:58.000000000,1.0,0.0,0.0,0,0,1
83,1404859694_criHkZ7clWww6ZCa,1438.0,3,0 days 00:07:59.333333333,1.0,0.0,0.0,0,0,1
84,1404883732_lsXNfT9yIR1yin+x,3200.0,5,0 days 00:10:40.000000000,0.6,0.0,0.0,0,0,1
85,1404902842_8jggaQ8VuVz1Mu+D,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
86,1404921988_sc/CKto1ILXvHgxb,6311.0,1,0 days 01:45:11.000000000,0.0,,,0,0,0
87,1405038293_SAH7oynKHMeeQNAK,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
88,1405040552_7X6aqe74OEgnTnhD,86.0,1,0 days 00:01:26.000000000,1.0,0.0,0.0,0,0,1
89,1405076277_fSBZ3dpEWWClDpVn,918.0,2,0 days 00:07:39.000000000,1.0,0.0,0.0,0,0,1
90,1405127344_anD56ZOm5G6Dmao5,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
91,1405167446_tJfxXmOwoo8oOGPd,519.0,2,0 days 00:04:19.500000000,0.0,,,0,0,0
92,1405290294_+qycdHPIIYPe3HMA,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
93,1405300807_fRoAA8sW/+wlm+ua,1051.0,4,0 days 00:04:22.750000000,1.0,0.0,0.0,0,0,1
94,1405316720_bXXl0s5s8QMub0k2,123.0,1,0 days 00:02:03.000000000,0.0,,,0,0,0
95,1405329195_NYhR8zZuP8LeeByj,1.0,1,0 days 00:00:01.000000000,0.0,,,0,0,0
96,1405337281_CZi9VEZiq6orkiw1,3.0,1,0 days 00:00:03.000000000,0.0,,,0,0,0
97,1405337496_SIX/lBRgGOMx6S6X,13.0,2,0 days 00:00:06.500000000,0.0,,,0,0,0
98,1405482898_RXqvVfrzmRPAimjX,145.0,2,0 days 00:01:12.500000000,1.0,0.0,0.0,0,0,1
99,1405491142_zPDUYAK/h3x8hNxV,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
100,1405500622_CavXo0KugyKDi96r,727.0,1,0 days 00:12:07.000000000,0.0,,,0,0,0
101,1405553660_j0r15Li2xeqO18eL,468.0,1,0 days 00:07:48.000000000,0.0,,,0,0,0
102,1405634788_u3OB7x3GMdR0XaSK,0.0,2,0 days 00:00:00.000000000,0.0,,,0,0,0
103,1405646035_yHuyPURgUxxyKjmC,245.0,1,0 days 00:04:05.000000000,0.0,,,0,0,0
104,1405665490_QRtQVPDxbfNnP6/i,14.0,4,0 days 00:00:03.500000000,0.0,,,0,0,0
105,1405673714_JWI1UInj04ie+6mb,3.0,1,0 days 00:00:03.000000000,0.0,,,0,0,0
106,1405721841_d3AZsZBMOrcMrOUR,3.0,1,0 days 00:00:03.000000000,0.0,,,0,0,0
107,1405722627_Ox1yvvBW40DQZSWa,9.0,1,0 days 00:00:09.000000000,0.0,,,0,0,0
108,1405729519_OYopjfl9/QLksX+o,737.0,8,0 days 00:01:32.125000000,0.0,,,0,0,0
109,1405861580_uzLq97V/aAVqEV6j,7.0,2,0 days 00:00:03.500000000,0.0,,,0,0,0
110,1405894366_YCfbvFDBZ49Mw0Tn,2.0,1,0 days 00:00:02.000000000,0.0,,,0,0,0
111,1405920890_NoB6pDiz8aQhu+ep,1421.0,1,0 days 00:23:41.000000000,1.0,0.0,0.0,0,0,1
112,1405947268_Qbc6YwOF8rrOvN6+,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
113,1405998911_h/JABQ9Og0dJrXhC,0.0,1,0 days 00:00:00.000000000,1.0,0.0,0.0,0,0,1
114,1405999926_1a2r+oQFZY+0T676,6517.0,4,0 days 00:27:09.250000000,1.0,0.0,0.0,0,0,1
115,1406106373_d7T5yxjAgannZSoI,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
116,1406190425_mjt4lm6/sLI8vF8v,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
117,1406201571_S81/ABrTixsNkHvZ,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
118,1406230177_R4Lug39oRa5mAi8U,2.0,1,0 days 00:00:02.000000000,0.0,,,0,0,0
119,1406330037_W7Ji/0h16ck5GY9f,27.0,2,0 days 00:00:13.500000000,0.0,,,0,0,0
120,1406350551_dzpszQkgBuwOdtJz,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
121,1406369589_+Q60xsJY1EgZKpb2,0.0,1,0 days 00:00:00.000000000,1.0,0.0,0.0,0,0,1
122,1406372116_JFu2RnEUGBsSARvf,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
123,1406375129_p1yTWMraK5+7x1jU,555.0,1,0 days 00:09:15.000000000,0.0,,,0,0,0
124,1406443561_qwJmnDvUnhZCTuVI,3.0,1,0 days 00:00:03.000000000,0.0,,,0,0,0
125,1406453849_FjN3kzfmaHMB2LX9,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
126,1406454692_gvMb8/GC8x0fvOCZ,1.0,1,0 days 00:00:01.000000000,0.0,,,0,0,0
127,1406617111_18xt1Z3Lbvx2TY0X,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
128,1406678637_c/gYnN2STsgeQJis,8.0,4,0 days 00:00:02.000000000,0.0,,,0,0,0
129,1406954031_LBMBWE5n2hEobY4I,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
130,1407061454_4Xo45ntSJJs6w7Hn,0.0,1,0 days 00:00:00.000000000,1.0,0.0,0.0,0,0,1
131,1407143075_60q1Tt6d1cIon7KI,83.0,5,0 days 00:00:16.600000000,0.0,,,0,0,0
132,1407184054_TEzUxMfz0mgbH0WB,32.0,3,0 days 00:00:10.666666666,0.0,,,0,0,0
133,1407291211_LAZ+v0BiIqZL9CVL,407.0,1,0 days 00:06:47.000000000,0.0,,,0,0,0
134,1407363860_umnChNRBMi5ItBNw,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
135,1407486574_9yNZv517Qaa/0Qzt,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
136,1407500350_PXTT3fpWpmRvaNbi,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
137,1407568088_xswQnBDi3RedoDTv,1096.0,1,0 days 00:18:16.000000000,0.0,,,0,0,0
138,1407582283_uuqskiPYA0tNwCP5,186.0,2,0 days 00:01:33.000000000,0.5,0.0,0.0,0,0,1
139,1407645946_A71vauhx0d9bR9rL,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
140,1407667293_ttet1A9ZMjgvqKmS,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
141,1407674089_SkPBZQEDbbMWHon3,5.0,1,0 days 00:00:05.000000000,0.0,,,0,0,0
142,1407674628_W0fYeZZDJvFSeZvt,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
143,1407753109_faQRcrMM6PvPYfHr,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
144,1407970802_cpva4tmMFgLr36J/,919.0,4,0 days 00:03:49.750000000,0.0,,,0,0,0
145,1407999026_DxNysfPEtahz+hXB,139.0,1,0 days 00:02:19.000000000,0.0,,,0,0,0
146,1408013760_UJm4JyUMFfsML6RU,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
147,1408098132_ogch+cyHqeiewckw,292.0,1,0 days 00:04:52.000000000,0.0,,,0,0,0
148,1408161803_HyzN2evhUdWcEXLE,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
149,1408194109_naAeuAKesenz+T3n,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
150,1408326736_eJTCFmhFE201gB81,201.0,2,0 days 00:01:40.500000000,0.0,,,0,0,0
151,1408347490_TuMviy5GzGfFCDr+,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
152,1408401761_KlZrpF2f1QbrYQsT,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
153,1408445628_wHz+I+Zwxc+y95S1,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
154,1408450092_vmH/lXV+OwYF8iq4,319.0,1,0 days 00:05:19.000000000,1.0,0.0,0.0,0,0,1
155,1408515703_HXHL/XI9WB6TeXdG,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
156,1408520724_AZO+q88eXp21HmNl,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
157,1408527976_6W1qQuVqoPVvod6z,467.0,8,0 days 00:00:58.375000000,0.0,,,0,0,0
158,1408571958_eKrS05yEK7X8e/lm,162.0,1,0 days 00:02:42.000000000,0.0,,,0,0,0
159,1408598295_8nw9yJvSm2RwO57D,31.0,1,0 days 00:00:31.000000000,0.0,,,0,0,0
160,1408607505_2cAKsvYApgrlarRR,438.0,1,0 days 00:07:18.000000000,0.0,,,0,0,0
161,1408679750_7bRDzqYL37GnDutS,45.0,2,0 days 00:00:22.500000000,0.0,,,0,0,0
162,1408684122_flD6XZLyiwOKkNn4,2547.0,2,0 days 00:21:13.500000000,0.0,,,0,0,0
163,1408923825_GNVUQM1vr73cNH6y,156.0,1,0 days 00:02:36.000000000,0.0,,,0,0,0
164,1408935156_FYPpGo6zJrE3sdHr,7708.0,3,0 days 00:42:49.333333333,1.0,0.0,0.0,0,0,1
165,1409112645_cNRL21RTaa4yRYnu,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
166,1409179280_YqAoXnTPTXII7VHt,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
167,1409205306_vbGuCK+fN0uzAP5G,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
168,1409225842_O5Bx9qAhtoviB1xt,251.0,7,0 days 00:00:35.857142857,0.0,,,0,0,0
169,1409381617_m/mx4h54t2GFUyRS,0.0,1,0 days 00:00:00.000000000,1.0,0.0,0.0,0,0,1
170,1409478554_sVWCStCC2H8RfOGB,827.0,6,0 days 00:02:17.833333333,0.0,,,0,0,0
171,1409483050_zBjVK0gc0bNGtyhB,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
172,1409557713_JEuyJaPC3EGLBat/,840.0,4,0 days 00:03:30.000000000,0.25,0.0,0.0,0,0,1
173,1409559577_U0iSKjUpNfTdZwXD,45.0,1,0 days 00:00:45.000000000,0.0,,,0,0,0
174,1409574351_teGXt7f5tGFFLgmR,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
175,1409613683_fV002YtKV4pEUleQ,18.0,1,0 days 00:00:18.000000000,0.0,,,0,0,0
176,1409666573_tTR1hd5ybC+vkGix,1174.0,1,0 days 00:19:34.000000000,1.0,0.0,0.0,0,0,1
177,1409701208_ksMyMxCCwc+06tK5,5.0,1,0 days 00:00:05.000000000,0.0,,,0,0,0
178,1409804788_Hz16JPjKjh7Y7Ump,1634.0,1,0 days 00:27:14.000000000,1.0,0.0,0.0,0,0,1
179,1409865230_g+tIHFiS9Ywq7S28,80.0,1,0 days 00:01:20.000000000,1.0,0.0,0.0,0,0,1
180,1409893518_2P5fdXQp98UVvX0P,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
181,1409894271_x3w/+J3bjS9Ek5GD,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
182,1409909024_oOYXO1+wNl7IqtU3,2154.0,3,0 days 00:11:58.000000000,0.333333333333,0.0,0.0,0,0,1
183,1409935968_gnyLlUgsDf5JpjPr,406.0,4,0 days 00:01:41.500000000,0.0,,,0,0,0
184,1409985713_x0L3zC65Gl/KrZDG,9.0,48,0 days 00:00:00.187500000,0.0,,,0,0,0
185,1410065515_KHzhrUMZ2SKkxL2u,63.0,4,0 days 00:00:15.750000000,0.0,,,0,0,0
186,1410168578_KWfAFg2Ku7QAEvZy,53.0,1,0 days 00:00:53.000000000,0.0,,,0,0,0
187,1410169551_KGOL/pS9bG7R33uO,2628.0,4,0 days 00:10:57.000000000,0.25,0.0,0.0,0,0,1
188,1410175752_nsJOCR1gBxExzJMQ,7.0,1,0 days 00:00:07.000000000,0.0,,,0,0,0
189,1410230880_6ZQmn994x9crIgkx,61.0,1,0 days 00:01:01.000000000,0.0,,,0,0,0
190,1410334893_aZ4X5ffGgvogkLLN,353.0,1,0 days 00:05:53.000000000,1.0,0.0,0.0,0,0,1
191,1410389611_Sozn5p6RLs2zNsQy,2.0,1,0 days 00:00:02.000000000,0.0,,,0,0,0
192,1410435308_BukCAqBzJAFPtglX,1219.0,1,0 days 00:20:19.000000000,0.0,,,0,0,0
193,1410567231_bUrJzOmKeQpeo6ll,2721.0,6,0 days 00:07:33.500000000,0.333333333333,0.0,0.0,0,0,1
194,1410581026_WMNRoGzlU8R8IEqK,1.0,1,0 days 00:00:01.000000000,0.0,,,0,0,0
195,1410614072_Y3A7G0AGft+jALro,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
196,1410643482_kcrKQqsfDpqlfRkK,0.0,2,0 days 00:00:00.000000000,0.0,,,0,0,0
197,1410754782_Qx2mk/N3/b4Wwbsu,2.0,1,0 days 00:00:02.000000000,0.0,,,0,0,0
198,1410766805_PE/DHT4X+l4EcJpD,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
199,1410773730_b8wrjPhC1sOh9LWI,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
200,1410785044_AG0quCuGa5wXQNd2,4.0,2,0 days 00:00:02.000000000,0.0,,,0,0,0
201,1410787362_1s5j2QEzmcl03TAj,323.0,2,0 days 00:02:41.500000000,0.0,,,0,0,0
202,1410865248_Nqsg5G8T5NP77mIo,0.0,1,0 days 00:00:00.000000000,1.0,0.0,0.0,0,0,1
203,1411093337_DKoadIh+Ttx+/QQL,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
204,1411116206_ihWSdGZQGOKlGBG+,2678.0,3,0 days 00:14:52.666666666,1.0,0.0,0.0,0,0,1
205,1411192599_8e7MkJJhC+TI9SJk,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
206,1411195671_5ScKpnEl9GGZI5RD,67.0,1,0 days 00:01:07.000000000,1.0,0.0,0.0,0,0,1
207,1411199257_WxQFdm8ciPb5XGsb,4206.0,6,0 days 00:11:41.000000000,0.333333333333,0.0,0.0,0,0,1
208,1411215658_EuCx1wUPolQp+0kA,466.0,1,0 days 00:07:46.000000000,0.0,,,0,0,0
209,1411260756_0AaW2MLvpQEdlIYI,229.0,2,0 days 00:01:54.500000000,0.0,,,0,0,0
210,1411334175_gXOmy+RLIRRUVXJG,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
211,1411352513_KbsyZLTkmxFDvhV3,0.0,1,0 days 00:00:00.000000000,1.0,0.0,0.0,0,0,1
212,1411442015_PVMdUbyxncGl5mgQ,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
213,1411442412_DHDpB+0Foj3NuwKk,392.0,1,0 days 00:06:32.000000000,1.0,0.0,0.0,0,0,1
214,1411551515_NvQbrpZk+H67RYQD,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
215,1411901907_Jp6Ui6kkK4WJ4n9r,6.0,1,0 days 00:00:06.000000000,0.0,,,0,0,0
216,1411908583_K4VZDE8qmsQp1sDl,723.0,5,0 days 00:02:24.600000000,0.4,0.0,0.0,0,0,1
217,1411957646_U4fmYwwTaqcDqkAc,17.0,2,0 days 00:00:08.500000000,0.0,,,0,0,0
218,1411979623_x7uUylyCR3L2GlD6,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
219,1412022447_BxqLfEDYFVMljaBF,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
220,1412029988_ON16PwfNeWy4upTg,0.0,1,0 days 00:00:00.000000000,0.0,,,0,0,0
221,1412042288_Y/g6Glk2UVMA3Aj2,663.0,1,0 days 00:11:03.000000000,0.0,,,0,0,0
222,1412210041_33PB9Y6b2oM/I1za,659.0,1,0 days 00:10:59.000000000,1.0,0.0,0.0,0,0,1
